4, 25, 8, 1.0, all universal, 110.87686070130938
4, 25, 8, 1.0, all universal, 74.94643262429484
4, 25, 8, 1.0, all universal, 18.738571758944897
4, 25, 8, 1.0, all universal, 17.644898602603654
4, 25, 8, 1.0, all universal, 17.272320654639945
4, 50, 8, 1.0, all universal, 27.1257223233814
4, 50, 8, 1.0, all universal, 10311.88762940674
4, 50, 8, 1.0, all universal, 46.35221679396935
4, 50, 8, 1.0, all universal, 19.10372000146575
4, 50, 8, 1.0, all universal, 34.347614298966995
4, 100, 8, 1.0, all universal, 25.65697288753196
4, 100, 8, 1.0, all universal, 38.78365922753802
4, 100, 8, 1.0, all universal, 60.50014807226425
4, 100, 8, 1.0, all universal, 31.77544843425227
4, 100, 8, 1.0, all universal, 25.851814119551648
