3, 25, 8, 1.0, all universal, 5.104882130062774
3, 25, 8, 1.0, all universal, 26850.501600873024
3, 25, 8, 1.0, all universal, 14.553016631394671
3, 25, 8, 1.0, all universal, 6.614824079743725
3, 25, 8, 1.0, all universal, 6.378869206238829
3, 50, 8, 1.0, all universal, 6.09180156683915
3, 50, 8, 1.0, all universal, 8.34811100448487
3, 50, 8, 1.0, all universal, 116.70356121379216
3, 50, 8, 1.0, all universal, 6.89873500976436
3, 50, 8, 1.0, all universal, 6.466749075945356
3, 100, 8, 1.0, all universal, 7.756948798883271
3, 100, 8, 1.0, all universal, 7.854298052112984
3, 100, 8, 1.0, all universal, 11.123364689943275
3, 100, 8, 1.0, all universal, 6.513176019753934
3, 100, 8, 1.0, all universal, 6.49410785895752
