4, 25, 8, 1.0, all clifford, 13.33919999999965
4, 25, 8, 1.0, all clifford, 18.9935999999995
4, 25, 8, 1.0, all clifford, 11.063999999999673
4, 25, 8, 1.0, all clifford, 20.118399999999507
4, 25, 8, 1.0, all clifford, 23.159999999999417
4, 50, 8, 1.0, all clifford, 30.01719999999926
4, 50, 8, 1.0, all clifford, 21.101999999999478
4, 50, 8, 1.0, all clifford, 55.75559999999845
4, 50, 8, 1.0, all clifford, 52.715199999998454
4, 50, 8, 1.0, all clifford, 31.458799999999226
4, 100, 8, 1.0, all clifford, 245.56429999999148
4, 100, 8, 1.0, all clifford, 1720.1731999999363
4, 100, 8, 1.0, all clifford, 24.9249999999995
4, 100, 8, 1.0, all clifford, 35.048499999999436
4, 100, 8, 1.0, all clifford, 25.317399999999562
