4, 25, 8, 1.0, all clifford, 1704.267199999952
4, 25, 8, 1.0, all clifford, 17.9295999999995
4, 25, 8, 1.0, all clifford, 20.439999999999564
4, 25, 8, 1.0, all clifford, 25.3903999999994
4, 25, 8, 1.0, all clifford, 21.796799999999465
4, 50, 8, 1.0, all clifford, 6730.640799999767
4, 50, 8, 1.0, all clifford, 21.666399999999545
4, 50, 8, 1.0, all clifford, 59.97999999999852
4, 50, 8, 1.0, all clifford, 49.645199999998844
4, 50, 8, 1.0, all clifford, 25.40159999999937
4, 100, 8, 1.0, all clifford, 38.46939999999908
4, 100, 8, 1.0, all clifford, 36.15119999999927
4, 100, 8, 1.0, all clifford, 39.00079999999924
4, 100, 8, 1.0, all clifford, 27.697499999999476
4, 100, 8, 1.0, all clifford, 1709.0980999999608
