4, 25, 8, 1.0, all universal, 24.888750042555746
4, 25, 8, 1.0, all universal, 29.339771673890052
4, 25, 8, 1.0, all universal, 36.6841618786793
4, 25, 8, 1.0, all universal, 132.1518532799936
4, 25, 8, 1.0, all universal, 125.27001350138444
4, 50, 8, 1.0, all universal, 75.97792143907701
4, 50, 8, 1.0, all universal, 21.88782184169431
4, 50, 8, 1.0, all universal, 6469.601023219025
4, 50, 8, 1.0, all universal, 32.78583030228184
4, 50, 8, 1.0, all universal, 50.10775273520973
4, 100, 8, 1.0, all universal, 59.26169603014819
4, 100, 8, 1.0, all universal, 1707.5705619992607
4, 100, 8, 1.0, all universal, 2190.9559563002417
4, 100, 8, 1.0, all universal, 31.46853530264129
4, 100, 8, 1.0, all universal, 33.79008851508185
