4, 25, 8, 1.0, all universal, 38.995162649344
4, 25, 8, 1.0, all universal, 18.344739677104194
4, 25, 8, 1.0, all universal, 648.95484901133
4, 25, 8, 1.0, all universal, 18.748807710082154
4, 25, 8, 1.0, all universal, 19.49943248753611
4, 50, 8, 1.0, all universal, 64.56849960706674
4, 50, 8, 1.0, all universal, 44.245997423551614
4, 50, 8, 1.0, all universal, 95.55694096649111
4, 50, 8, 1.0, all universal, 376.3500987418781
4, 50, 8, 1.0, all universal, 42.80975270658594
4, 100, 8, 1.0, all universal, 1709.1766299345095
4, 100, 8, 1.0, all universal, 32.53674849412839
4, 100, 8, 1.0, all universal, 1716.6184635804937
4, 100, 8, 1.0, all universal, 1708.7142841070774
4, 100, 8, 1.0, all universal, 41.89097515892885
