3, 25, 8, 1.0, all universal, 5.914368230656432
3, 25, 8, 1.0, all universal, 5.819530829074043
3, 25, 8, 1.0, all universal, 6.45730637867077
3, 25, 8, 1.0, all universal, 5.9187910274293865
3, 25, 8, 1.0, all universal, 7.4311368069666885
3, 50, 8, 1.0, all universal, 7.398555642933643
3, 50, 8, 1.0, all universal, 6.788356938097495
3, 50, 8, 1.0, all universal, 13.67853868046795
3, 50, 8, 1.0, all universal, 6.25246673718503
3, 50, 8, 1.0, all universal, 7.458095726289997
3, 100, 8, 1.0, all universal, 6.454542037868832
3, 100, 8, 1.0, all universal, 5.970040347470083
3, 100, 8, 1.0, all universal, 6.177889867188211
3, 100, 8, 1.0, all universal, 7.177718429048221
3, 100, 8, 1.0, all universal, 6.222467068478793
