4, 100, 8, 35.0, all universal, 1.8446744073688806e+17, 80.15827441215515
4, 100, 8, 40.0, all universal, 1.844674407368591e+17, 96.43140244483948
4, 100, 8, 45.0, all universal, 1.84467440736837e+17, 89.25294041633606
4, 100, 8, 50.0, all universal, 1.8446744073680278e+17, 91.75021648406982
4, 100, 8, 1.0, all clifford, 1.8446744073709475e+17, 51.36163830757141
4, 100, 8, 5.0, all clifford, 1.844674407370625e+17, 53.58635449409485
4, 100, 8, 10.0, all clifford, 1.844674407370452e+17, 56.88443946838379
4, 100, 8, 15.0, all clifford, 1.8446744073701174e+17, 96.8465678691864
4, 100, 8, 20.0, all clifford, 1.844674407369795e+17, 66.45678806304932
4, 100, 8, 25.0, all clifford, 1.8446744073695968e+17, 69.62936687469482
4, 100, 8, 30.0, all clifford, 1.844674407369279e+17, 78.82228660583496
4, 100, 8, 35.0, all clifford, 1.84467440736896e+17, 97.96654176712036
4, 100, 8, 40.0, all clifford, 1.844674407368752e+17, 93.8314905166626
4, 100, 8, 45.0, all clifford, 1.844674407368443e+17, 90.36712217330933
4, 100, 8, 50.0, all clifford, 1.844674407368136e+17, 98.55436444282532
