3, 25, 8, 10.0, all clifford, 4.774399999998929, 3245.759687423706
3, 25, 8, 10.0, all clifford, 5.364799999998768, 2922.363438606262
3, 25, 8, 10.0, all clifford, 6.1503999999985925, 2900.090964794159
3, 25, 8, 10.0, all clifford, 5.103999999998875, 2638.443551301956
3, 25, 8, 10.0, all clifford, 5.567999999998788, 3565.8219981193542
3, 25, 8, 10.0, all clifford, 5.847999999998692, 3428.550224542618
3, 25, 8, 10.0, all clifford, 6.545599999998494, 2987.720792531967
3, 25, 8, 10.0, all clifford, 5.3247999999987945, 2746.198219537735
3, 25, 8, 10.0, all clifford, 10.803199999997661, 3578.6953704357147
3, 25, 8, 10.0, all clifford, 5.862399999998663, 3317.0626549720764
3, 25, 8, 10.0, all clifford, 7.297599999998274, 4232.9510135650635
3, 50, 8, 10.0, all clifford, 7.554799999998412, 11181.34801530838
3, 50, 8, 10.0, all clifford, 5.167999999998896, 11965.736287593842
3, 50, 8, 10.0, all clifford, 5.041999999998935, 12822.763021945953
3, 50, 8, 10.0, all clifford, 5.284399999998861, 12373.211522102356
3, 50, 8, 10.0, all clifford, 5.9859999999987155, 11257.896858215332
3, 50, 8, 10.0, all clifford, 6.312399999998641, 19348.884182929993
3, 50, 8, 10.0, all clifford, 7.27799999999841, 12522.267058849335
3, 50, 8, 10.0, all clifford, 5.050399999998915, 11635.571952819824
3, 50, 8, 10.0, all clifford, 5.893999999998754, 11932.739932537079
3, 50, 8, 10.0, all clifford, 6.325999999998622, 12635.799577713013
3, 50, 8, 10.0, all clifford, 5.359999999998863, 11223.897467136383
3, 100, 8, 10.0, all clifford, 5.245499999999029, 48576.43089222908
