3, 25, 8, 10.0, all clifford, 6.660799999998521, 3732.9313592910767
3, 25, 8, 10.0, all clifford, 4.553599999998938, 3261.6897823810577
3, 25, 8, 10.0, all clifford, 6.190399999998599, 3314.5982418060303
3, 25, 8, 10.0, all clifford, 3.89599999999911, 3118.8269367218018
3, 25, 8, 10.0, all clifford, 5.902399999998637, 2981.8639783859253
3, 25, 8, 10.0, all clifford, 5.027199999998885, 2908.211295604706
3, 25, 8, 10.0, all clifford, 7.591999999998281, 3271.199104785919
3, 25, 8, 10.0, all clifford, 6.932799999998444, 3138.8227274417877
3, 25, 8, 10.0, all clifford, 5.699199999998708, 3501.127848625183
3, 25, 8, 10.0, all clifford, 5.001599999998876, 3004.488270998001
3, 25, 8, 10.0, all clifford, 4.55679999999898, 4212.425905227661
3, 50, 8, 10.0, all clifford, 6.466399999998599, 12191.91248178482
3, 50, 8, 10.0, all clifford, 8.612399999998098, 12934.238291025162
3, 50, 8, 10.0, all clifford, 18.852399999995963, 11893.958795309067
3, 50, 8, 10.0, all clifford, 5.497599999998827, 11888.808173656464
3, 50, 8, 10.0, all clifford, 7.306799999998393, 12158.680536031723
3, 50, 8, 10.0, all clifford, 5.290799999998882, 18244.144788742065
3, 50, 8, 10.0, all clifford, 4.875599999998942, 12817.116194963455
3, 50, 8, 10.0, all clifford, 7.272399999998444, 13248.329457998276
3, 50, 8, 10.0, all clifford, 5.16039999999891, 12760.653336524963
3, 50, 8, 10.0, all clifford, 5.401199999998861, 12077.257440567017
3, 50, 8, 10.0, all clifford, 6.100399999998666, 11743.255247592926
3, 100, 8, 10.0, all clifford, 6.231899999998885, 49833.23782515526
