3, 25, 8, 1.0, all clifford, 5.764799999999901
3, 25, 8, 1.0, all clifford, 13.833599999999738
3, 25, 8, 1.0, all clifford, 20.628799999999583
3, 25, 8, 1.0, all clifford, 6.785599999999879
3, 25, 8, 1.0, all clifford, 7.140799999999876
3, 25, 8, 1.0, all clifford, 7.556799999999863
3, 25, 8, 1.0, all clifford, 5.316799999999907
3, 25, 8, 1.0, all clifford, 6.921599999999881
3, 25, 8, 1.0, all clifford, 5.161599999999915
3, 25, 8, 1.0, all clifford, 430.1279999999867
3, 25, 8, 1.0, all clifford, 13.739199999999768
3, 50, 8, 1.0, all clifford, 20.37599999999944
3, 50, 8, 1.0, all clifford, 6.312799999999907
3, 50, 8, 1.0, all clifford, 5.999199999999904
3, 50, 8, 1.0, all clifford, 7.865999999999882
3, 50, 8, 1.0, all clifford, 9.908799999999843
3, 50, 8, 1.0, all clifford, 8.368799999999885
3, 50, 8, 1.0, all clifford, 9.21679999999984
3, 50, 8, 1.0, all clifford, 6.206399999999902
3, 50, 8, 1.0, all clifford, 9.874399999999836
3, 50, 8, 1.0, all clifford, 11.506399999999815
3, 50, 8, 1.0, all clifford, 7.375999999999873
3, 100, 8, 1.0, all clifford, 5.974799999999947
3, 100, 8, 1.0, all clifford, 33.23289999999934
3, 100, 8, 1.0, all clifford, 6.255899999999946
3, 100, 8, 1.0, all clifford, 6.26629999999995
3, 100, 8, 1.0, all clifford, 6.5412999999999455
