3, 25, 8, 1.0, all clifford, 13.358399999999735
3, 25, 8, 1.0, all clifford, 4.611199999999917
3, 25, 8, 1.0, all clifford, 6.323199999999888
3, 25, 8, 1.0, all clifford, 6.196799999999876
3, 25, 8, 1.0, all clifford, 13.11519999999973
3, 25, 8, 1.0, all clifford, 7.540799999999865
3, 25, 8, 1.0, all clifford, 3.7743999999999285
3, 25, 8, 1.0, all clifford, 11.82879999999978
3, 25, 8, 1.0, all clifford, 5.313599999999917
3, 25, 8, 1.0, all clifford, 6.4319999999998885
3, 25, 8, 1.0, all clifford, 10.507199999999747
3, 50, 8, 1.0, all clifford, 7.54199999999989
3, 50, 8, 1.0, all clifford, 6716.089999999857
3, 50, 8, 1.0, all clifford, 7.393599999999884
3, 50, 8, 1.0, all clifford, 19.329999999999675
3, 50, 8, 1.0, all clifford, 8.20159999999988
3, 50, 8, 1.0, all clifford, 5.937199999999907
3, 50, 8, 1.0, all clifford, 8.141599999999857
3, 50, 8, 1.0, all clifford, 5.203999999999921
3, 50, 8, 1.0, all clifford, 5.537599999999913
3, 50, 8, 1.0, all clifford, 6.194799999999901
3, 50, 8, 1.0, all clifford, 7.0507999999998825
3, 100, 8, 1.0, all clifford, 6.2651999999999495
3, 100, 8, 1.0, all clifford, 6.226399999999944
3, 100, 8, 1.0, all clifford, 10.61079999999985
3, 100, 8, 1.0, all clifford, 6.036099999999952
3, 100, 8, 1.0, all clifford, 6.455099999999943
