3, 25, 8, 1.0, all clifford, 5.027199999999911
3, 25, 8, 1.0, all clifford, 7.8399999999998675
3, 25, 8, 1.0, all clifford, 214753.19359999523
3, 25, 8, 1.0, all clifford, 13.127999999999732
3, 25, 8, 1.0, all clifford, 8.862399999999854
3, 25, 8, 1.0, all clifford, 6.3903999999998815
3, 25, 8, 1.0, all clifford, 6.366399999999892
3, 25, 8, 1.0, all clifford, 6.6879999999998825
3, 25, 8, 1.0, all clifford, 6.836799999999873
3, 25, 8, 1.0, all clifford, 4.569599999999919
3, 25, 8, 1.0, all clifford, 12.815999999999748
3, 50, 8, 1.0, all clifford, 7.163999999999892
3, 50, 8, 1.0, all clifford, 6.806799999999869
3, 50, 8, 1.0, all clifford, 7.060399999999873
3, 50, 8, 1.0, all clifford, 8.822799999999864
3, 50, 8, 1.0, all clifford, 110.70719999999784
3, 50, 8, 1.0, all clifford, 6.183999999999901
3, 50, 8, 1.0, all clifford, 112.74479999999778
3, 50, 8, 1.0, all clifford, 7.257199999999879
3, 50, 8, 1.0, all clifford, 8.97279999999987
3, 50, 8, 1.0, all clifford, 6.537599999999894
3, 50, 8, 1.0, all clifford, 7.448399999999875
3, 100, 8, 1.0, all clifford, 5.6743999999999595
3, 100, 8, 1.0, all clifford, 5.996999999999946
3, 100, 8, 1.0, all clifford, 6.1862999999999495
3, 100, 8, 1.0, all clifford, 7.2866999999999225
3, 100, 8, 1.0, all clifford, 6.521599999999941
