3, 25, 8, 10.0, all clifford, 13.836799999996895, 3484.8997728824615
3, 25, 8, 10.0, all clifford, 14.219199999996778, 3245.0716881752014
3, 25, 8, 10.0, all clifford, 8.292799999998122, 2938.0801627635956
3, 25, 8, 10.0, all clifford, 5.268799999998805, 2867.927836418152
3, 25, 8, 10.0, all clifford, 7.6335999999983235, 2904.4062485694885
3, 25, 8, 10.0, all clifford, 5.545599999998737, 2694.978277683258
3, 25, 8, 10.0, all clifford, 5.279999999998848, 2823.678169965744
3, 25, 8, 10.0, all clifford, 6.6703999999984855, 2601.0062737464905
3, 25, 8, 10.0, all clifford, 4.459199999998985, 2637.4582419395447
3, 25, 8, 10.0, all clifford, 7.468799999998306, 2589.131175994873
3, 25, 8, 10.0, all clifford, 5.12959999999883, 3068.0010316371918
3, 50, 8, 10.0, all clifford, 5.719999999998776, 13413.602428913116
3, 50, 8, 10.0, all clifford, 6.028799999998725, 12281.47995185852
3, 50, 8, 10.0, all clifford, 5.5339999999988185, 11302.588089704514
3, 50, 8, 10.0, all clifford, 5.482399999998833, 11901.805150270462
3, 50, 8, 10.0, all clifford, 5.441999999998826, 12006.5632417202
3, 50, 8, 10.0, all clifford, 7.47799999999845, 18396.84039068222
3, 50, 8, 10.0, all clifford, 5.109599999998889, 12334.177205085754
3, 50, 8, 10.0, all clifford, 5.626799999998782, 12983.709105730057
3, 50, 8, 10.0, all clifford, 5.869599999998735, 13791.817794799805
3, 50, 8, 10.0, all clifford, 5.863999999998736, 11250.7255256176
3, 50, 8, 10.0, all clifford, 4.883999999998945, 13274.33475780487
3, 100, 8, 10.0, all clifford, 7.032099999998734, 50554.69305205345
