3, 25, 8, 10.0, all clifford, 5.150399999998829, 2995.8654589653015
3, 25, 8, 10.0, all clifford, 3.985599999999092, 2958.6559479236603
3, 25, 8, 10.0, all clifford, 6.449599999998534, 2538.7824561595917
3, 25, 8, 10.0, all clifford, 14.267199999996775, 2869.9009051322937
3, 25, 8, 10.0, all clifford, 5.231999999998826, 2782.9581139087677
3, 25, 8, 10.0, all clifford, 4.979199999998905, 3412.2248227596283
3, 25, 8, 10.0, all clifford, 4.452799999998973, 3502.841165304184
3, 25, 8, 10.0, all clifford, 4.779199999998951, 2959.7636239528656
3, 25, 8, 10.0, all clifford, 4.991999999998873, 3273.271777868271
3, 25, 8, 10.0, all clifford, 6.3439999999985766, 3364.6024310588837
3, 25, 8, 10.0, all clifford, 5.678399999998719, 4175.808864831924
3, 50, 8, 10.0, all clifford, 7.79079999999832, 12645.957339525223
3, 50, 8, 10.0, all clifford, 5.48039999999881, 12451.914468050003
3, 50, 8, 10.0, all clifford, 5.532799999998822, 11107.154348134995
3, 50, 8, 10.0, all clifford, 5.06039999999892, 12355.504325389862
3, 50, 8, 10.0, all clifford, 5.729599999998758, 11595.699172735214
3, 50, 8, 10.0, all clifford, 7.01079999999845, 18405.72372984886
3, 50, 8, 10.0, all clifford, 5.47839999999882, 13024.50970506668
3, 50, 8, 10.0, all clifford, 5.525199999998812, 12135.078090429306
3, 50, 8, 10.0, all clifford, 5.441199999998832, 13444.876800060272
3, 50, 8, 10.0, all clifford, 5.634399999998791, 12852.998757600784
3, 50, 8, 10.0, all clifford, 6.857599999998504, 12637.7436773777
3, 100, 8, 10.0, all clifford, 6.000899999998909, 44658.47937607765
