3, 25, 8, 10.0, all clifford, 11.815999999997302, 2920.7735872268677
3, 25, 8, 10.0, all clifford, 3.531199999999191, 3471.6473276615143
3, 25, 8, 10.0, all clifford, 7.406399999998394, 3223.4368934631348
3, 25, 8, 10.0, all clifford, 5.180799999998814, 3097.723414182663
3, 25, 8, 10.0, all clifford, 4.561599999998978, 3430.1318657398224
3, 25, 8, 10.0, all clifford, 6.07679999999862, 3380.9185285568237
3, 25, 8, 10.0, all clifford, 6.934399999998396, 3265.208730697632
3, 25, 8, 10.0, all clifford, 5.846399999998662, 2931.4541759490967
3, 25, 8, 10.0, all clifford, 4.335999999999022, 3447.758980512619
3, 25, 8, 10.0, all clifford, 4.403199999999005, 3413.2951979637146
3, 25, 8, 10.0, all clifford, 5.100799999998846, 4297.528204679489
3, 50, 8, 10.0, all clifford, 4.976799999998944, 12175.906171798706
3, 50, 8, 10.0, all clifford, 6.085599999998689, 11136.50618982315
3, 50, 8, 10.0, all clifford, 5.634399999998809, 12334.007762670517
3, 50, 8, 10.0, all clifford, 5.105599999998913, 11425.130958080292
3, 50, 8, 10.0, all clifford, 7.03359999999849, 12608.677946329117
3, 50, 8, 10.0, all clifford, 6.720799999998539, 17934.42788553238
3, 50, 8, 10.0, all clifford, 5.366799999998846, 12799.987868309021
3, 50, 8, 10.0, all clifford, 6.854799999998497, 11759.25757932663
3, 50, 8, 10.0, all clifford, 5.115599999998915, 11360.92987036705
3, 50, 8, 10.0, all clifford, 6.271599999998629, 11092.764145612717
3, 50, 8, 10.0, all clifford, 6.110799999998677, 13201.575066804886
