3, 25, 8, 1.0, all clifford, 6.209599999999879
3, 25, 8, 1.0, all clifford, 4.953599999999913
3, 25, 8, 1.0, all clifford, 7.633599999999864
3, 25, 8, 1.0, all clifford, 20.708799999999666
3, 25, 8, 1.0, all clifford, 6.404799999999881
3, 25, 8, 1.0, all clifford, 7.447999999999862
3, 25, 8, 1.0, all clifford, 427.3951999999893
3, 25, 8, 1.0, all clifford, 4.963199999999914
3, 25, 8, 1.0, all clifford, 13.231999999999806
3, 25, 8, 1.0, all clifford, 14.303999999999705
3, 25, 8, 1.0, all clifford, 5.74559999999991
3, 50, 8, 1.0, all clifford, 7.589599999999861
3, 50, 8, 1.0, all clifford, 7.403199999999888
3, 50, 8, 1.0, all clifford, 5.461999999999918
3, 50, 8, 1.0, all clifford, 5.83159999999991
3, 50, 8, 1.0, all clifford, 6.054399999999904
3, 50, 8, 1.0, all clifford, 9.10799999999987
3, 50, 8, 1.0, all clifford, 8.705199999999842
3, 50, 8, 1.0, all clifford, 6.251599999999894
3, 50, 8, 1.0, all clifford, 5.323199999999921
3, 50, 8, 1.0, all clifford, 6.778799999999885
3, 50, 8, 1.0, all clifford, 6.273599999999895
3, 100, 8, 1.0, all clifford, 7.316999999999926
3, 100, 8, 1.0, all clifford, 5.879899999999952
3, 100, 8, 1.0, all clifford, 6.656399999999943
3, 100, 8, 1.0, all clifford, 7.398899999999916
3, 100, 8, 1.0, all clifford, 5.640999999999957
