3, 25, 8, 1.0, all clifford, 5.22399999999991
3, 25, 8, 1.0, all clifford, 6.79999999999989
3, 25, 8, 1.0, all clifford, 9.735999999999846
3, 25, 8, 1.0, all clifford, 26849.66239999941
3, 25, 8, 1.0, all clifford, 7.862399999999863
3, 25, 8, 1.0, all clifford, 6.236799999999892
3, 25, 8, 1.0, all clifford, 19.012799999999526
3, 25, 8, 1.0, all clifford, 5.95679999999989
3, 25, 8, 1.0, all clifford, 12.374399999999781
3, 25, 8, 1.0, all clifford, 5.203199999999911
3, 25, 8, 1.0, all clifford, 12.214399999999767
3, 50, 8, 1.0, all clifford, 7.158399999999914
3, 50, 8, 1.0, all clifford, 6.94079999999988
3, 50, 8, 1.0, all clifford, 110.6611999999978
3, 50, 8, 1.0, all clifford, 7.513999999999857
3, 50, 8, 1.0, all clifford, 7.587599999999898
3, 50, 8, 1.0, all clifford, 5.668399999999913
3, 50, 8, 1.0, all clifford, 5.624799999999912
3, 50, 8, 1.0, all clifford, 8.31879999999987
3, 50, 8, 1.0, all clifford, 5.230799999999922
3, 50, 8, 1.0, all clifford, 5.751999999999914
3, 50, 8, 1.0, all clifford, 6.013999999999904
3, 100, 8, 1.0, all clifford, 6.069199999999948
3, 100, 8, 1.0, all clifford, 7.661499999999916
3, 100, 8, 1.0, all clifford, 6.310699999999945
3, 100, 8, 1.0, all clifford, 6.087799999999951
3, 100, 8, 1.0, all clifford, 6.53809999999994
